	url	text	id	dot	title	published	date_raw
3748	http://neurostars.org/p/3748/	 I'm trying to generate a new annotation for a cortical surface in FreeSurfer, from scratch, and saving it with `nibabel.freesurfer.write_annot`, but I can't seem to get the ctab or something right, as freeview doesn't show colors on the surface when I load the resulting annot file, and `mri_annotation2label` says max id -1. Has anyone had success with this? What are the constraints on generating 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15345fb73a3:adc3258:ae8aca10	first-story	Generating new FreeSurfer annot files	Sat, 05 Mar 2016 08:47:24 GMT	published:Sat, 05 Mar 2016 08:47:24 GMT -- Received: Sat, 05 Mar 2016 08:53:40 GMT
3746	http://neurostars.org/p/3746/	 Within a node, how I can create a unique file name? Nipype is able to do this when creating the temp directory for the node, and I'd like to access that directory name within my function to create file names. e.g doSomething01 and doSomething02 are two nipype folders created to hold doSomething node's outputs for multiple copies of the node. How can I access the 01 or 02? 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153348989d5:515a49d:ae8aca10	first-story	unique file name based on node name	Tue, 01 Mar 2016 21:51:42 GMT	published:Tue, 01 Mar 2016 21:51:42 GMT -- Received: Tue, 01 Mar 2016 23:35:42 GMT
3744	http://neurostars.org/p/3744/	We are seeking two postdoctoral computational/data scientists with a PhD in computer science, electrical or biomedical engineering, neuroscience, statistics, or related fields to apply for positions in the McGovern Institute for Brain Research at Massachusetts Institute of Technology. The projects cover a broad array of neuroinformatics. - Datamining of gene-behavior-anatomy relationships - Archit	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153333e3a2c:4932a6a:fb0a47d9	first-story	Job: Seeking postdoctoral candidates for datascience positions	Tue, 01 Mar 2016 15:14:25 GMT	published:Tue, 01 Mar 2016 15:14:25 GMT -- Received: Tue, 01 Mar 2016 17:33:49 GMT
3742	http://neurostars.org/p/3742/	 I am working on a GLM workflow using nipype and FSL. The second-level tools provided by FSL require a .mat design file in a specific format. The format is quite simple, and I could write the file by hand, or write a new script, but I would rather use (and/or extend) existing nipype tools - if there are any. Nipype provides this interface http://www.mit.edu/~satra/nipype-nightly/interfaces/generat	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1532ffb4c3b:37f18fd:ae8aca10	first-story	Nipype - generate level2 design matrix	Tue, 01 Mar 2016 00:58:46 GMT	published:Tue, 01 Mar 2016 00:58:46 GMT -- Received: Tue, 01 Mar 2016 02:21:51 GMT
3741	http://neurostars.org/p/3741/	 Is there anyway to save a variable that is returned from a node? It's not a file but a scikit cross validation structure that is run within the function. Below, I just kept the function very simple and I'd like to save the f_x value returned. pickling within the function fails because the cross val struct is an instancemethod according to the error message. e.g. from http://nbviewer.jupyter.org/g	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1532eb18edb:3088e06:fb0a47d9	first-story	datasink a variable?	Mon, 29 Feb 2016 20:20:15 GMT	published:Mon, 29 Feb 2016 20:20:15 GMT -- Received: Mon, 29 Feb 2016 20:21:41 GMT
3740	http://neurostars.org/p/3740/	Dear colleagues, We are hiring one full-time research specialist with a preferred background in neuroimaging and coding. This position is ideal for someone who may have the aptitude and interest to pursue doctoral research, but would like to spend a couple years in a research laboratory gaining full time experience before beginning a doctoral degree. Please distribute to any qualified candidates; 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1532eb18edb:3088e05:fb0a47d9	first-story	Job: Hiring Research Specialist: Multimodal Neuroimaging	Mon, 29 Feb 2016 17:52:06 GMT	published:Mon, 29 Feb 2016 17:52:06 GMT -- Received: Mon, 29 Feb 2016 20:21:41 GMT
3738	http://neurostars.org/p/3738/	Hi there, I want to create a DTI template with DTI-TK, but the affine-registration step does not work properly. I am following the tutotial on: http://dti-tk.sourceforge.net/pmwiki/pmwiki.php?n=Documentation.Registration However, their is no detailed documentation for the affine registration, as it seems to be straight forward. But I am missing somehow a step. So after extracting my DTI data from 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1532d67052e:2948e4a:ae8aca10	first-story	Affine Template Creation with DTI-TK	Mon, 29 Feb 2016 14:10:42 GMT	published:Mon, 29 Feb 2016 14:10:42 GMT -- Received: Mon, 29 Feb 2016 14:20:39 GMT
3734	http://neurostars.org/p/3734/	"On this page, the second graph, I'd like to remove node A, and just have a bunch of copies of B whose outputs are aggregated to C. http://www.mit.edu/~satra/nipype-nightly/users/mapnode_and_iterables.html # works fine node_b = pe.MapNode(niu.Function(input_names=['f1','f2', 'f3', 'f4'], output_names=['o1'], function=b), name=""b"", iterfield=['f1', 'f2']) node_b.inputs.f1 = f1 node_b.inputs.f2 = f2 "	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1532ad17815:1bbd953:fb0a47d9	first-story	aggregate mapnode output?	Mon, 29 Feb 2016 02:12:39 GMT	published:Mon, 29 Feb 2016 02:12:39 GMT -- Received: Mon, 29 Feb 2016 02:18:04 GMT
3733	http://neurostars.org/p/3733/	 Hi all, I'm gauging the interest on having a meeting to catch up with the progress, development and future of nipype. If interested, please let us know your availability on the following doodle poll: http://doodle.com/poll/2ueny72ita7vpkem Thanks a lot! Cheers, Oscar 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153264bead8:7eb983:fb0a47d9	first-story	Forum: [nipype] Developers roundup	Sun, 28 Feb 2016 02:50:21 GMT	published:Sun, 28 Feb 2016 02:50:21 GMT -- Received: Sun, 28 Feb 2016 05:13:42 GMT
3730	http://neurostars.org/p/3730/	" I am initiating a multi-participant, 2-condition workflow with the following nipype.interfaces.utility.IdentityInterface node: infosource = pe.Node(interface=util.IdentityInterface(fields=[""condition"",""subject""]), name=""infosource"") infosource.iterables = [('condition', set(list(data_selection[""condition""]))), ('subject', set(list(data_selection[""subject""])))] I have succesfully run the preproces"	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1531d4275f3:f75f53f:fb0a47d9	first-story	Join Nipype workflow split with IdentityInterface	Fri, 26 Feb 2016 10:59:15 GMT	published:Fri, 26 Feb 2016 10:59:15 GMT -- Received: Fri, 26 Feb 2016 11:06:48 GMT
3729	http://neurostars.org/p/3729/	 Flonomics is a global leader in people counting and retail analytics technologies. We provide businesses with a powerful solution to turn real-world data into real-world actions. The Flonomics suite of products includes solutions for highly accurate customer counts, traffic flow analysis, sales performance and marketing return on investment. 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1531d4275f3:f75f53e:fb0a47d9	first-story	Tool: Accurate People Counters	Fri, 26 Feb 2016 08:19:24 GMT	published:Fri, 26 Feb 2016 08:19:24 GMT -- Received: Fri, 26 Feb 2016 11:06:48 GMT
3728	http://neurostars.org/p/3728/	 Based on user reports, we've corrected the embedded orientation information many of the early OpenfMRI data sets: ds001, ds002, ds003, ds005, ds006, ds007, ds008, ds009, ds017, ds108, and ds105. More information about the issues and the corrective actions can be found at this page . 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1531bf860d2:ee59954:ae8aca10	first-story	Forum: Many early OpenfMRI datasets recently updated with corrected orientation information.	Fri, 26 Feb 2016 02:19:08 GMT	published:Fri, 26 Feb 2016 02:19:08 GMT -- Received: Fri, 26 Feb 2016 05:06:15 GMT
3727	http://neurostars.org/p/3727/	 Hi, I am trying to run a Nipype worflow using the multiproc plugin, iterating over subjects and their experimental sessions (visits). When I run this on a single subject (using linear or MultiProc plugins), it runs fine. However, when I proceed to iterate it with over subjects, it stops running (the screen freezes) with some subjects (unpredictable to me) specifically on a datasink node. After I 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15316cfbddd:d21835e:ae8aca10	first-story	Datasink node freezes when workflow runs on MultiProc plugin	Thu, 25 Feb 2016 03:08:51 GMT	published:Thu, 25 Feb 2016 03:08:51 GMT -- Received: Thu, 25 Feb 2016 05:03:46 GMT
3724	http://neurostars.org/p/3724/	" Using Dipy, I am trying to load ren from viz.fvtk, but get an error: `""AttributeError: 'module' object has no attribute 'ren'""` when running: `ren = fvtk.ren()` What's that all about? "	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153162ae0ab:cee3cbb:ae8aca10	first-story	Dipy: viz.fvtk has not attribute ren	Thu, 25 Feb 2016 00:03:30 GMT	published:Thu, 25 Feb 2016 00:03:30 GMT -- Received: Thu, 25 Feb 2016 02:03:42 GMT
3723	http://neurostars.org/p/3723/	We are seeking scientists with a PhD in neuroscience, computer science, electrical engineering, statistics, psychology or related fields, and with an interest in human brain function and data science to apply for a position as a post-doc at the Institute for Learning & Brain Science (I-LABS) ( http://depts.washington.edu/bdelab/ ) and the eScience Institute ( http://escience.washington.edu ) at th	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153162ae0ab:cee3cba:ae8aca10	first-story	Job: Postdoc position in neuroimaging and data science at the University of Washington	Thu, 25 Feb 2016 00:00:48 GMT	published:Thu, 25 Feb 2016 00:00:48 GMT -- Received: Thu, 25 Feb 2016 02:03:42 GMT
3722	http://neurostars.org/p/3722/	 Hello, The Allen Brain Atlas curates gene expression data for different regions of the brain. I am currently looking at the thalamus and have a list of genes I want to extract the expression values for. Here is an example: http://mouse.brain-map.org/gene/show/42802 On the graph below the picture it shows the expression levels for various brain regions. I'm looking to write a script in python that	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153162ae0ab:cee3cb9:ae8aca10	first-story	Retrieve expression data from Allen Brain Atlas API	Wed, 24 Feb 2016 23:06:58 GMT	published:Wed, 24 Feb 2016 23:06:58 GMT -- Received: Thu, 25 Feb 2016 02:03:42 GMT
3720	http://neurostars.org/p/3720/	I am trying to write a 2-level GLM. For this I want to iterate over my subjects and my conditions. In order to get a measurement path for each combination of subjects and conditions I am using a function which evaluates a pandas dataframe (since DataGrabber apparently cannot). This function makes my workflow fail with the following error: /usr/lib64/python2.7/site-packages/nipy/labs/glm/glm.py:9: 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153143ae937:c3d22f3:ae8aca10	first-story	`Graph has no nodes or edges` encountered when trying to use Function interface for GLM	Wed, 24 Feb 2016 15:58:45 GMT	published:Wed, 24 Feb 2016 15:58:45 GMT -- Received: Wed, 24 Feb 2016 17:01:58 GMT
3715	http://neurostars.org/p/3715/	 Hello, is it possible to plot 2 stat-maps (e.g. one in red, one in blue) onto the same image using nilearn's plotting.plot_stat_map? I couldn't find a way and am now almost willing to go with 2 separate plots. Perhaps advisable from an aesthetic standpoint anyway... Thanks and best, Ralf. 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_153119d2e4a:b7d9c20:fb0a47d9	first-story	Plotting multiple maps in one image using nilearn's plotting.plot_stat_map?	Wed, 24 Feb 2016 02:09:23 GMT	published:Wed, 24 Feb 2016 02:09:23 GMT -- Received: Wed, 24 Feb 2016 04:50:27 GMT
3713	http://neurostars.org/p/3713/	Dear all, We are excited to announce a new public release of Diffusion Imaging in Python (DIPY). The 0.11 release follows closely on the heels of the 0.10 release, resolving issues that existed in that release on the Windows 64 bit platform. New features of the 0.11 and 0.10 release cycles include many additional fixes and new frameworks. Here are some of the highlights: DIPY 0.11.0 (Monday, 21 Fe	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1530f093e53:a7f2554:ae8aca10	first-story	News: DIPY 0.11.0 is now available for download	Tue, 23 Feb 2016 16:15:31 GMT	published:Tue, 23 Feb 2016 16:15:31 GMT -- Received: Tue, 23 Feb 2016 16:49:37 GMT
3712	http://neurostars.org/p/3712/	Hello, I have a probably really simple question. I am trying to use easythresh with the following syntax: easythresh /path/zstat3.nii.gz /path/mask.nii.gz 2.3 0.05 /path/MNI_3mm.nii /path/threshed/ Yet it yields an error: Image Exception : #22 :: ERROR: Could not open image thresh_/path/threshed/ terminate called after throwing an instance of 'RBD_COMMON::BaseException' Aborted I don't really unde	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1530e644ec2:a61e38d:fb0a47d9	first-story	FSl easythresh error	Tue, 23 Feb 2016 13:39:12 GMT	published:Tue, 23 Feb 2016 13:39:12 GMT -- Received: Tue, 23 Feb 2016 13:49:28 GMT
3710	http://neurostars.org/p/3710/	 Dear all, We are trying to figure out which features of Nipype we should focus on in the upcoming year. Please help us by filling this very short wiki survey: http://www.allourideas.org/nipype Best, Chris 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1530a7efd7d:91db4f1:ae8aca10	first-story	News: Nipype needs your feedback	Mon, 22 Feb 2016 16:35:24 GMT	published:Mon, 22 Feb 2016 16:35:24 GMT -- Received: Mon, 22 Feb 2016 19:40:07 GMT
3709	http://neurostars.org/p/3709/	" Hi I downloaded the Dataset with association number ds000108 and this title ' Prefrontal-Subcortical Pathways Mediating Successful Emotion Regulation "" but after unzipping the data. I found that behavioral folder is empty and there is no behavioral data. I ask this question from Tor Wager (The investigator of this project) he said that they should be attached!!! is there anyone that use this data"	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15309d1680f:900f903:fb0a47d9	first-story	behavioral folder in dataset ds000108	Mon, 22 Feb 2016 14:28:37 GMT	published:Mon, 22 Feb 2016 14:28:37 GMT -- Received: Mon, 22 Feb 2016 16:30:31 GMT
3704	http://neurostars.org/p/3704/	I'm getting the error below. But the event file it references looks totally fine: Three columns, no tabs or invisible characters. wc [filename] and cat -v [filename] both look perfectly normal. Everything in that folder is here: https://drive.google.com/folderview?id=0BzJVbUt2zihJTEZQQmJJWGdQV2c&usp=sharing and here is the node from my pipeline that is failing: #generate a run specific mat file fo	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1530023ff6c:63a8b0e:ae8aca10	first-story	"ERROR: ""Not enough data in"" event file"	Sat, 20 Feb 2016 17:35:21 GMT	published:Sat, 20 Feb 2016 17:35:21 GMT -- Received: Sat, 20 Feb 2016 19:24:32 GMT
3702	http://neurostars.org/p/3702/	I have been having issues feeding the output of the bedpostx_parallel workflow into probtrackx2 . The bedpostx_parallel documentation states that it wraps all XFibres output, which includes fsamples , phsamples and thsamples , however my script is failing, with the error message from nipype_display_crash given as: ValueError: ProbTrackX2 requires a value for input 'phsamples' Looking closely at th	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_152f866644e:3e4e431:ae8aca10	first-story	What is the purpose of the multiple merge and mean fsamples nodes in the bedpostx_parallel workflow?	Fri, 19 Feb 2016 04:45:00 GMT	published:Fri, 19 Feb 2016 04:45:00 GMT -- Received: Fri, 19 Feb 2016 07:20:05 GMT
